"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"13.","TRISSUR 
(28)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"19.","Trissur 
Aranattukara 
Market","NRM","CWC,SWC, 
PSG","PRC","Trissur","5","Banana, 
Vegetables, 
Coconut, Arecanut","0487-
383582","NIL","Aranattukara Municipal 
Market, Aranattukara P.O., 
Trissur"
"20.","Trissur East Fort 
Market","- do -","CWC, SWC","- do -","- do -","3","- do -","0487-
332965","NIL","East Fort Market, Trissur 
Corporation"
"21.","Trissur Jaihind 
Market","- do -","CWC, SWC, 
PSG","- do -","Trissur","4","Banana, 
Vegetables, 
Coconut, Arecanut","0487-
429566","NIL","Jaihind Market Trissur 
Corporation"
"22.","Trissur Kokkala 
Market","NRM","CWC, SWC, 
PSG","PRC","Trissur","3","Arecanut, Banana, 
Coconut, 
Vegetables","0487-
429023","NIL","Kokkala Market, Trissur 
Corporation"
"23.","Trissur Laloor 
Cattle Market","- do -","NIL","NIL","- do -","5","Cattle","0487-
429566","NIL","Laloor Cattle Market, 
Trissur Corporation"
"24.","Trissur Ollur 
Corporation Market","- do -","SWC, PSG","PRC","- do -","7","Banana, 
Vegetables, 
Arecanut, Coconut","0487-
352365","NIL","Ollur Market, Ollur P.O., 
Trissur"
"25.","Trissur Shaktan 
Thampuran 
Vegetable Market","- do -","CWC, SWC, 
PSG","PRC","- do -","2","Banana, 
Vegetables, 
Pineapple, Coconut","0487-
429566","NIL","Shaktan Thampuran 
Vegetable Market, Trissur 
Corporation"
"26.","Trissur Shaktan 
Thampuran Non-
Vegetarian Market","- do -","CWC, SWC, 
PSG","PSC 
PRC","- do -","3","Fish, Meat","0487-
429566","NIL","Shaktan Tampuran Non-
vegetarian Market, Trissur 
Corporation."
"27.","Trissur West Fort 
Market","- do -","CWC, SWG","PRC","- do -","4","Banana, 
Vegetables, 
Pineapple, Coconut","0487-
383582","NIL","West Fort Market, Trissur 
Corporation"
"28.","Vadakkanchery 
Market","- do -","SWC, PSG","PRC","Vadakkan-
chery","2","Banana, 
Vegetables, 
Coconut, Arecanut","432252","NIL","Vadakkanchery Market, 
Vadakkanchery  Panchayat, 
Vadakkanchery Block"
