"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"16.","ROIHTAK 
 (8)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Meham","RPM","PSG, FCG","NIL","Rohtak","25","Wheat, Paddy, 
Cotton, Gram","01257-
33050","YES","Secretary,  Mkt. Committee Grain  
Maarket,  Meham."
"2.","Rohtak","RPM","CSC, MCG, 
PSG, FCG","PRC","- do -","2","-do-","01262-
48431","YES","Secretary,  Mkt. Committee Grain  
Maarket,  Rohtak."
"3.","Fooder Market","RSM","NIL","NIL","- do -","2","Fodder","NIL","YES","Fooder Market, Rohtak."
"4.","New Grain Mkt., 
Beri.","RSM","NIL","NIL","- do -","2","Wheat, Paddy, 
Cotton, Gram","NIL","YES","New Grain Market,  Beri."
"5.","New Grain Mkt., 
Kalanaur.","RSM","MCG, FCG","NIL","Kalanaur","1.5","- do -","NIL","YES","New Grain Market, Kalanaur."
"6.","New Veg. 
Market","RSM","NIL","NIL","- do -","1","Potato, Onion, 
Tomato, Fruit","NIL","YES","New Vegetable Market, Rohtak"
"7.","Old Veg. Market","RSM","NIL","NIL","- do -","1","-do-","NIL","YES","Old Vegetable Market,  Rohtak."
"8.","Sampla","RPM","CSC, FCG","NIL","Sampla","2","Wheat, Paddy, 
Cotton, Gram","01262-
653236","YES","Secretary,  Mkt. Committee Grain  
Maarket,  Sampla."
