"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"6.","HISAR         
 (28)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"15.","Mundhal","RSM","NIL","NIL","Hansi","10","Wheat, Paddy, 
Cotton, Gram","NIL","YES","Grain Market,  Mundhal."
"16.","New Grain Mkt.","RSM","NIL","NIL","- do -","1.5","- do -","NIL","YES","New Grain Market, Hansi."
"17.","Sisai","RSM","NIL","NIL","- do -","10","- do -","NIL","YES","Grain Market, Sisai."
"18.","Sorkhi","RSM","NIL","NIL","- do -","10","- do -","NIL","YES","Grain Market, Sorkhi."
"19.","Subzi Mandi","RSM","NIL","NIL","- do -","1","Potato, Onion 
Tomato, Fruit","NIL","YES","Subzi Mandi,  Hansi."
"20.","Hisar","RPM","CSC, PSG, 
FCG","PRC","Hisar","1.5","Wheat,  Paddy 
Gram, Cotton","01662-
25805","YES","Secretary Mkt. Committee, 
Grain Mkt., Hisar."
"21.","Balsmand","RSM","NIL","NIL","- do -","20","- do -","NIL","YES","Grain Market,  Balsmaud."
"22.","Dabra","RSM","NIL","NIL","- do -","20","- do -","NIL","YES","Grain  Market,Dabra."
"23.","Dobhi","RSM","NIL","NIL","- do -","10","- do - 
-","NIL","YES","Grain Market, Dobhi"
"24.","Kuri","RSM","NIL","NIL","- do -","10","- do -","NIL","YES","Grain Market, Kuri."
"25.","Narnaund","RPM","MCG, FCG","NIL","","-","- do -","01663-
83513","YES","Secretary, Mkt. Committee, 
Grain Mkt.,Narnaund."
"26.","Uklana","RPM","CSC, PSG, 
FCG","NIL","Uklana","2","- do -","01693-
33377","YES","Secretary, Mkt. Committee, 
Grain Mkt., Uklana.."
"27.","Latani","RSM","NIL","NIL","- do -","8","- do -","NIL","YES","Grain Market,  Latani."
"28.","Parbhuwal","RSM","NIL","NIL","- do -","6","- do -","NIL","YES","Grain Market,  Parbhuwal."
