"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"17.","SIRSA 
 (24)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"13.","Kalanwali","RPM","CSC,  PSG, 
FCG","NIL","Kalanwali","2","Wheat, Cotton, 
Paddy, Barley","01696-
22018","YES","Secretary,  Mkt. Committee, Grain 
Maarket,  Kalanwali."
"14.","Baraguda","RSM","NIL","NIL","- do -","","-do-","NIL","YES","Grain Market,  Baraguda."
"15.","Odhan","RSM","NIL","NIL","- do -","","-do-","NIL","YES","Grain Market,  Odhan."
"16.","Rori","RSM","NIL","NIL","- do -","10","-do-","NIL","","Grain Market, Rori."
"17.","Rania","RPM","CSC, MSG, 
PSG, FCG","NIL","Rania","2","-do-","01698-
52317","YES","Secretary,  Mkt. Committee, Grain 
Maarket,  Rania."
"18.","Jiwan Nagar","RSM","PSG","NIL","- do -","10","-do-","-","YES","Grain  Market,  Jiwan Nagar."
"19.","Sirsa","RPM","CSC, PSG, 
FCG","PRC","Sirsa","2","-do-","01666-
20613","YES","Secretary,  Mkt. Committee, Grain 
Maarket,  Sirsa."
"20.","FCI Depot","RSM","NIL","NIL","- do -","1.5","-do-","NIL","YES","FCI. Depot, Sirsa."
"21.","Fooder Market","RSM","NIL","NIL","- do -","2","Fodder","NIL","YES","Fodder Market, Sirsa."
"22.","Malekan","RSM","NIL","NIL","- do -","20","Wheat, Cotton 
Paddy, Barley","NIL","YES","Grain market, Malekan."
"23.","Rasulpur","RSM","NIL","NIL","- do -","15","-do-","NIL","YES","Grain Market, Rasulpur."
"24.","Veg. Market","RSM","NIL","NIL","- do -","2","-do-","NIL","YES","Vegetable Market, Sirsa."
