"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"1.","AMBALA       
(16)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Ambala City","RPM","CSC, MCG, 
PSG, FCG","PRC","Ambala City","2","Paddy, Wheat 
Maiz, Pulses","530281","Yes","Secretary, Market Committee, 
Grain Market, Ambala City."
"2.","Fodder Market","RSM","NIL","NIL","- do -","1.5","Fodder","NIL","Yes","Fodder Market, Ambala City."
"3.","New Fodder 
Mkt.","RSM","NIL","NIL","- do -","1.5","-do-","NIL","Yes","New Fodder Market, Ambala 
City"
"4.","Subzi Mandi","RSM","NIL","NIL","- do -","1","Vegetable Fruit, 
Potato, Onion","NIL","Yes","Subzi Mandi, Ambala City."
"5.","Ambala Cantt.","RPM","CSC, MCG, 
PSG, FCG","PRC","Ambala 
Cantt","2","Paddy, Wheat 
Maiz, Pulses","NIL","Yes","Secretary, Market Committee, 
Grain Market, Ambala Cantt."
"6.","Fodder Market","RSM","NIL","NIL","- do -","1.5","Fodder","631195","Yes","Fodder Market, Ambala Cantt."
"7.","New Fodder 
Mkt.","RSM","NIL","NIL","- do -","1","-do-","NIL","Yes","New Fodder Market, Ambala 
Cantt."
"8.","Subzi Mandi","RSM","NIL","NIL","- do -","1.5","Vegetable Fruit, 
Potato, Onion","NIL","Yes","Subzi mandi, Ambala Cantt."
"9.","Barara","RPM","PSG, MCG, 
FCG","NIL","Barara","2","Paddy, Wheat 
Maiz, Pulses","83053","Yes","Secretary, Market Committee, 
Grain Market, Barara."
"10.","Mullana","RPM","FCG","NIL","Kesari","10","-do-","75223","Yes","Secretary, Market Committee, 
Grain Market, Mullana."
"11.","Kesari","RSM","NIL","NIL","- do -","1","-do-","NIL","Yes","Grain Market Kesari."
"12.","Saha","RSM","MCG","NIL","- do -","10","-do-","NIL","Yes","Grain Market, Saha."
"13.","Naneola","RPM","FCG","NIL","Ambala","20","-do-","851325","Yes","Secretary, Market Committee, 
Grain Market, Naneola"
"14.","Naraingarh","RPM","MCG, PSG, 
FCG","NIL","- do -","45","-do-","84026","Yes","Secretary, Market Committee, 
Grain Market,  Naraingarh."
"15.","Old Subzi Mandi","RSM","NIL","NIL","- do -","-","Vegetable Fruit, 
Potato, Onioin","NIL","Yes","Old Subzi Mandi, Naraingarh."
"16.","Shahzadpur","RPM","CSC, MCG,","NIL","- do -","30","Paddy, Wheat, Maiz,","77236","Yes","Secretary, Market Committee,"
