"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"4.","FATEHABAD     
(23)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"13.","Jakhal","RPM","CSC, PSG, 
FCG","NIL","Jakhal","2","Wheat, Cotton, 
Barley, Paddy","01692-
52226","YES","Secretary,  Mkt. Committee, 
Grain Market, Jakhal."
"14.","Ratia","RPM","CSC, FCG","NIL","Ratia","2","-do-","01697-
50070","YES","Secretary,  Mkt. Committee, 
Grain Maarket, Ratia."
"15.","Hafed Ginning 
Factory","RSM","NIL","NIL","- do -","2","Cotton 
Cotton","NIL","YES","Hafed Ginning Factory,  
Ratia."
"16.","HWC 
Warehouse","RSM","NIL","NIL","- do -","1","Wheat Cotton 
Barley, Paddy","NIL","YES","Haryana Warehousing Corn.,  
Ratia."
"17.","Nagpur","RSM","NIL","NIL","- do -","10","-do-","NIL","YES","Grain Market, Nagpur."
"18.","Tohana","RPM","SWC, PSG,   
FCG","NIL","Tohana","2","-do-","01692-
30027","YES","Secretary,  Mkt. Committee, 
Grain Maarket, Tohana."
"19.","New Veeg. 
Market","RSM","NIL","NIL","- do -","1","Potato, Onion 
Tomato, Mustard","NIL","YES","New Vegetable Market, 
Tohana."
"20.","FCI Depot","RSM","PSG","NIL","- do -","1","Wheat, Cotton 
Barley, Paddy","NIL","YES","Food Corporation of India, 
Depot Tohana."
"21.","Dharsul","RPM","NIL","NIL","Uklana","-","-do-","84302","YES","Secretary,  Mkt. Committee, 
Grain Maarket, Dharsul."
"22.","Bhuna","RPM","CSC,SWG, 
PSG, FCG","NIL","Ralayat","20","-do-","01667-
42246","YES","Secretary,  Mkt. Committee, 
Grain Maarket,  Bhuna."
"23.","Gorakhpur","RSM","NIL","NIL","Jmalpur","20","-do-","NIL","YES","Grain Market Gorakhpur."
