"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"4.","FATEHABAD     
(23)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Battu, Kalan","RPM","CSC, PSG, 
FCG","NIL","Bhattu 
Kalan","1","Wheat, Cotton 
Barley, Paddy","01667-
32240","YES","Secretary,  Mkt. Committee, 
Grain Maarket, Battu Kalan."
"2.","Hafed Ginning 
Factory","RSM","NIL","NIL","- do -","2","Cotton","NIL","YES","Hafed Ginning Factory, Battu 
Kalan."
"3.","Dhobi Kalan","RSM","NIL","NIL","-  do -","10","Wheat, Cotton 
Barley, Paddy","NIL","YES","Grain Market, Dhobi Kalan."
"4.","Pilimandori","RSM","NIL","NIL","- do -","10","-do-","NIL","YES","Grain Market, Pilimandori."
"5.","Fatehabad","RPM","CSC, PSG, 
FCG","PRC","- do -","20","-do-","01667-
21139","YES","Secretary,  Mkt. Committee, 
Grain Maarket, Fatehabad."
"6.","F. & V. Market","RSM","NIL","NIL","- do -","30","Potato, Onion 
Mustard, Tomato","NIL","YES","Fruit & Veg. Market, 
Fatehabad."
"7.","Dhanger","RSM","NIL","NIL","- do -","20","Wheat, Cotton, 
Barley, Paddy","NIL","YES","Grain Market, Dhanger."
"8.","Bigar","RSM","NIL","NIL","- do -","15","-do-","NIL","YES","Grain Market, Begar."
"9.","Gilakhera","RSM","NIL","NIL","- do -","15","-do-","NIL","YES","Grain Market, Gelakhera."
"10.","Manawala","RSM","NIL","NIL","- do -","15","-do-","NIL","YES","Grain Market Manawala."
"11.","FCI Depot","RSM","NIL","NIL","- do -","30","-do-","NIL","YES","Food Corporation of India, 
Fatehabad."
"12.","Badopal","RSM","NIL","NIL","- do -","20","-do-","NIL","YES","Grain Market, Badopal"
