"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"15.","REWARI 
 (8)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Kosli","RPM","CSC, MCG, 
FCG","NIL","Kosli","2","Whyeat, Barley, 
Bajra, Gram","01259-
2366","YES","Secretary,  Mkt. Committee Grain  
Maarket,  Kosli."
"2.","Bazar Kosli","RSM","NIL","NIL","- do -","1.5","-do-","NIL","YES","Bazar Kosli, Kosi."
"3.","Rewari","RPM","CSC, SWG, 
FCG","NIL","Rewari","2","-do-","01274-
2349","YES","Secretary,  Mkt. Committee Grain  
Maarket,  Rewari."
"4.","Bawal","RSM","MCG, FCG","NIL","Bawal","2","-do-","NIL","YES","Grain Market, Bawal."
"5.","Dahina","RSM","NIL","NIL","Rewari","30","-do-","NIL","YES","Grain Market, Dahina."
"6.","Dharuhera","RSM","NIL","NIL","- do -","20","-do-","NIL","YES","Grain Market,  Dharuhera."
"7.","Kund","RSM","NIL","NIL","- do -","15","-do-","NIL","YES","Grain Market,  Kund"
"8.","Subzi Mandi","RSM","NIL","NIL","- do -","1.5","Potato, Onion, 
(Sarson, Toria), 
Mustard","NIL","YES","Subzi Mandi, Rewari."
