"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"10.","LUDHIYANA 
(38)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"27.","Raipur Rajputa","RSM","CSC","Nil","Khanna","12","Wheat, Paddy","01628-31620, 
32255","Nil","The Secretary, M.C., Khanna"
"28.","Sabzi Mandi, 
Rauni","- do -","Nil","- do -","- do -","20","- do -","- do -","- do -","The Secretary, M.C., Khanna"
"29.","Jagraon","RSM","Nil","PRC","Jagraon","1","Onion, Green 
vegetables, Apple, 
Banana","01624-23227","Yes","The Secretary, M.C., Jagraon"
"30.","Sabzi Mandi, 
Khanna","- do -","- do -","Nil","Khanna","1","Seasonal veg., 
Onion, Banana, 
Potato","01628-31620, 
32255","- do -","The Secretary, M.C., Khanna"
"31.","Sabzi Mandi, 
Ludhiana","- do -","- do -","PRC","Ludhiana","3","Potato, Onion, 
Apple, Seasonal 
veg.","0161-740122","- do -","The Secretary, M.C, Salaem 
Tabri"
"32.","Sahenwal","RPM","SFG, 
SWG, CSC","- do -","Sahenwal","0.5","Wheat, Paddy","0161-844113","Nil","The Secretary, M.C., Sahenwal"
"33.","Samrala","- do -","FCG","- do -","- do -","15","- do -","01628-62134","- do -","The Secretary, M.C., Samrala"
"34.","Siaar","RSM","Nil","Nil","Ahmedgarh","10","- do -","0161-857223","- do -","The Secretary, M.C., Maloud"
"35.","Sidwan Bet","RPM","- do -","- do -","Jagraon","17","- do -","01624-40249","- do -","The Secretary, M.C., Sidwan 
Bet"
"36.","Sudhar","RSM","CSC","- do -","Mulanpur","10","- do -","0161-878039","Yes","The Secretary, M.C., Dakha"
"37.","Swaddi","- do -","-","- do -","- do -","8","- do -","- do -","Nil","The Secretary, M.C., Dakha"
"38.","Talwandi Rai","- do -","CSC","- do -","- do -","22","- do -","01624-64350","- do -","The Secretary, M.C., Raikot"
