"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"1.","AMRITSAR     
(43)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"28.","New Sabzi 
Mandi, 
Amritsar","RSM","Nil","PRC, 
CSC","Amritsar","3","Apple, Onion, 
Banana, Mango","0183-
525264.  
525956","Yes","The Secretary, M.C., 
Distt.Mandi Bhawan, Gurwali 
Gate, Amritsar"
"29.","Pakharpura","- do -","- do -","Nil","Jantipur","0.5","Wheat, Paddy","0183-773353","Nil","The Secretary, M.C., Majitha"
"30.","Patti","RPM","- do -","- do -","Patti","0","Wheat, Paddy, 
Cotton,  
Mustard","01851-44600","Yes","The Secretary, M.C.,  Patti"
"31.","Ramdas","RSM","- do -","- do -","Ramdas","1","Wheat, Paddy","01858-21051","Nil","The Secretary, M.C., Ajnala"
"32.","Raja Sansi","- do -","- do -","- do -","Amritsar","13","- do -","01858-44761","- do -","The Secretary, M.C.,Chogawan"
"33.","Rayya","RPM","FCG, CSC, 
SFG","- do -","Rayya","0.5","Wheat, Paddy, 
Mustard","01853-22319","Yes","The Secretary, M.C., Rayya"
"34.","Sabra","RSM","Nil","- do -","Patti","8","Wheat, Paddy","01851-44600","Nil","The Secretary, M.C., Patti"
"35.","Sabzi Mandi, 
Taran Taran","- do -","- do -","PRC","Ramdas","1","Potato, Onion, 
Green 
vegetables","01852-22317","Yes","The Secretary, M.C., Tarn Taran"
"36.","Sarai 
Amanatkhan","- do -","- do -","Nil","Chheharata","14","Wheat, Paddy","0183-382605","Nil","The Secretary, M.C., Attari"
"37.","Sohal Thatian","- do -","- do -","- do -","Taran 
Taran","20","- do -","01852-77255","- do -","The Secretary, M.C., Chabal"
"38.","Sursing","- do -","- do -","- do -","Patti","27","- do -","01851-72028","- do -","The Secretary, M.C., 
Bhikhiwind"
"39.","Tahli Sahib","- do -","- do -","- do -","Kathu 
Nangal","10","- do -","01853-56725","- do -","The Secretary, M.C., Mehta"
"40.","Tangra","- do -","FCG","- do -","Tangra","1","- do -","0183-432027","- do -","The Secretary, M.C., Gehri 
Mandi"
"41.","Taran Taran","RPM","FCG, CSC, 
SWG","- do -","Taran 
Taran","0","- do -","01852-22317","Yes","The Secretary, M.C.,  Taran 
Taran"
"42.","Tooth","RSM","Nil","- do -","Khemkaran","12","- do -","01851-68636","-","The Secretary, M.C., Khemkaran"
"43.","Verka","- do -","- do -","CSC","Verka","-","- do -","0183-
525264,  
525956","Yes","The Secretary, M.C., 
Distt.Mandi Bhawan, Guruwali 
Gate, Amritsar"
