"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"8.","PALAMU         
 (10)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Garhwa","RPM","PSG","PRC","Garhwa Road","12","Rice, Wheat 
Ground Spices, 
Vegetable oil","06561-
2273","NIL","APMC,  Garhwa, Distt. 
Palamu, Jharkhand."
"2.","Belharamauza","RSM","NIL","NIL","- do -","8","- do -","NIL","NIL","-  do -"
"3.","Bhandrayaihana","- do -","NIL","NIL","- do -","5","- do -","NIL","NIL","- do -"
"4.","Bhandermauza","- do -","NIL","NIL","- do -","-","Rice, Wheat, 
Pulses, Ground 
Spices, Veg. oil","NIL","NIL","- do -"
"5.","Bharawadha 
Bhawnathpor","- do -","NIL","NIL","- do -","8","Rice, Wheat, 
Pulses 
Vanaspati","NIL","NIL","- do -"
"6.","Bharod 
Bhawanathpur","- do -","NIL","NIL","- do -","10","- do -","NIL","NIL","- do -"
"7.","Dhurki Thana","- do -","PSG","NIL","- do -","NIL","- do -","NIL","NIL","- do -"
"8.","Harka Thana","- do -","- do -","NIL","- do -","NIL","- do -","NIL","NIL","- do -"
"9.","Kondimauza","- do -","- do -","NIL","- do -","15","- do -","NIL","NIL","- do -"
"10.","Doudaimauza","- do -","- do -","NIL","- do -","14","- do -","NIL","NIL","- do -"
