"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"18.","RANCHI          
(29)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Ranchi","RPM","FCG, 
CWG, 
SFG, 
SWG, 
CSC, PSG","CSC, 
PRC","Ranchi","10","Foodgrains,  
Potato,    
Onion,   
Vegetables,  
Vegetable Oils","0651-
510602, 
511602 
(R)","YES","APMC,  Pandva, P.O. Mahal, 
Ranchi"
"2.","Court Compound","RSM","PSG","NIL","NIL","NIL","- do -","For all 24 
Sub  
Markets","NIL","-  do -"
"3.","Chutia","- do -","- do -","PRC","NIL","NIL","- do -","NIL","NIL","- do -"
"4.","Doranda Hat","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"5.","Daily Market","- do -","- do -","PRC","NIL","NIL","- do -","NIL","NIL","- do -"
"6.","Itki","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"7.","Kanke Thana","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"8.","Kitta Toli","- d0 -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"9.","Loyadih","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"10.","Lower Bazar","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"11.","Mandar","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"12.","Makonadari","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","-  do -"
"13.","Namkum","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"14.","Pithoria Thana","RSM","PSG","NIL","NIL","NIL","Foodgrains, 
Potato, Onion, 
Vegetables, 
Vegetable oil","For all 24 
Sub  
Markets","NIL","APMC,  Pandva, P.O. Mahal, 
Ranchi"
