"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"2.","BOKARO         
(23)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Bokaro","RPM","PSG","NIL","Bokaro 
Steel City","10","Foodgrains,  
Potato, Onion, 
Vegetable oils, 
Fruits & 
Vegetables","06542 
65540 (O) 
65558 (R)","NIL","APMC, Bokaro, Jharkhand."
"2.","Amlabad","RSM","PSG","NIL","NIL","NIL","- do -","NIL","NIL","-  do -"
"3.","Baghmara","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"4.","Barmasia","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"5.","Beganmor","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"6.","Bhawanipur 
Thana-52","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"7.","Bhojudih","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"8.","Chandankiyari","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"9.","Chas Thana-30","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"10.","Lomoh","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"11.","Gungusha","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"12.","Industrial  Area","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"13.","Kamaldih     
Thana-31","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"14.","Kapuria","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"15.","Katralgarh","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"16.","Mahutha Thana","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"17.","Pandira Joran-136","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"18.","Pulori Road","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"19.","Rajganj","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"20.","Salampur Katras","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"21.","Tailo Thana-34","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"22.","Tailmocho","- do -","- do -","NIL","NIL","NIL","-do-","NIL","NIL","- do -"
"23.","Topchachi","- do -","- do -","NIL","NIL","NIL","-do-","NIL","NIL","- do -"
