"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"5.","DHANBAD        
(9)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Dhanbad","RPM","PSG","PRC","Dhanbad","8","Foodgrains,   
Vegetable  oils, 
Onion,  Potato,   
Vegetables","0326-
207853 
203056 
(R)","NIL","APMC,  Dhanbad, Jharkhand."
"2.","Chirkunda","RSM","PSG","NIL","NIL","NIL","- do","For 1 to 8","NIL","-  do -"
"3.","Jharia","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"4.","Karkend","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"5.","Katrasgarh","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"6.","Kenduadih Area","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"7.","Kumardhobi","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","- do -"
"8.","Nirja","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","-do-"
"9.","Raj Ground Veg. 
Market","- do -","- do -","NIL","NIL","NIL","- do -","NIL","NIL","-do-"
