"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"8.","DAMOH 
(6)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Batiagarh","RSM","NIL","NIL","Damoh","40","Wheat, Soyabean, 
Gram, Redgram","NIL","NIL","K.U.M., Batiyagarh."
"2.","Damoh","RPM","SWG-1","NIL","- do -","3","Wheat, Soyabean, 
Redgram, Lentil","22050","NIL","K.U.M., Sagar, Naka 
Damoh."
"3.","Hata","- do -","SWG-1","NIL","- do -","40","Wheat, Soyabean, 
Gram, Lentil","62684","NIL","K.U.M., Hata."
"4.","Jabera","- do -","NIL","NIL","- do -","50","Wheat, Soyabean, 
Gram, Redcgram","55216","NIL","K.U.M., Jabera."
"5.","Nohta","RSM","NIL","NIL","- do -","30","- do -","NIL","NIL","K.U.M., Nohta."
"6.","Patharia","- do -","NIL","NIL","Patharia","1","Wheat, Soyabean, 
Gram,  Lentil","42232","NIL","K.U.M., Patharia."
"9.","DATIA 
(4)","","","","","","","","",""
"1.","Bhander","RPM","SWG-1, CSC-1 
PSG-2","NIL","Datia","40","Gram, Lentil, 
Wheat, Redgram","07523-
52374","NIL","Sec., K.U.M.,  Bhander"
"2.","Datia","- do -","CSC-1, FCG-3, 
SWG-1, MCG-4","NIL","- do -","4","- do -","07522-
34566","NIL","Sec., K.U.M., Datia"
"3.","Indergarh","RSM","CSC-1, PSG-2","NIL","- do -","60","- do -","NO","NIL","Sub Market of Sevadha"
"4.","Sevadha","RPM","CSC-1, SWG-1, 
MCG-3","NIL","- do -","45","- do -","07521-
71254","NIL","Sec., K.U.M.,  Sevadha"
