"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"29.","SOLAPUR 
 (33)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"23.","Pandharpur","RPM","MCG, CSC, 
RCG, SWG","NIL","Pandharpur","1","Wheat, Jowar, Rice, 
Jaggery","02186-","NIL","APMC, Pandharpur"
"24.","Patkul (Mohol)","RSM","CSC","NIL","Patkul","1","Sheep, Goats","NIL","NIL","RSM,  Patkul, C/o. APMC, 
Mohol"
"25.","Piliv","RSM","CSC, RCG","NIL","Pandharpur","35","- do -","NIL","NIL","RPM, Piliv, C/o. APMC, 
Akluj"
"26.","Sangola","RPM","CSC, WBG","NIL","Sangola","2","Wheat, Jowar, Rice, 
Bajara","02187-
20220","NIL","APMC, Sangola"
"27.","Shindewadi 
(Akluj)","RSM","CSC","NIL","Pandharpur","36","Jaggery, Gr.nut, 
Jowar, Wheat","NIL","NIL","RSM, Shindewadi, C/o. 
APMC, Akluj"
"28.","Sholapur","RPM","CSC, RCG, 
SWG","NIL","Solapur","5","Onion, Rice, 
Jaggery, Wheat","0217-
324678, 
323678","NIL","APMC, Solapur"
"29.","Tadwale","RSM","CSC","NIL","Barshi","15","Jowar, Wheat, 
Maize, Sunflower","NIL","NIL","RSM, Tadwale, C/o. APMC, 
Barshi"
"30.","Tambhurni 
(Kurduwadi)","RSM","CSC, RCG","NIL","Kurduwadi","16","Maize, Gr.nut, 
Wheat, jowar","NIL","NIL","RSM, Tambhurni, C/o. 
APMC, Kurduwadi"
"31.","Vairag","RSM","RCG, CSC, 
MCG","NIL","Barshi","23","Gr.nut, Jowar, 
Maize, Redgram","NIL","NIL","RSM, Vairag, C/o. APMC, 
Barshi"
"32.","Velapur (Akluj)","RSM","CSC","NIL","Pandharpur","88","Jaggery, Gr.nut, 
Jowar, Wheat","NIL","NIL","RSM, Velapur, C/o. APMC, 
Akluj"
"33.","Yedashi","RSM","CSC","NIL","Barshi","18","Greengram, Jowar, 
Wheat, Safflower","NIL","NIL","RSM, Yadashi, C/o. APMC, 
Barshi"
