"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"4.","AURANGABAD 
(30)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"11.","Kannad","RPM","MCG-1, SFG-4 
CSC-1, SWG-3","NIL","Aurangabad","46","Cotton, Wheat, 
Jowar, Maize","02435-
21040","CGFA","APMC.,  Kannad, Taluka 
Kannad, Distt. Aurangabad."
"12.","Karmad","RSM","MCG-1","NIL","Karmud","08","- do -","NIL","CGFA","APMC., Karmad, Taluka 
Karmad, Distt. Aurangabad"
"13.","Khultabad","RSM","MCG-1","NIL","Daulatabad","15","- do -","NIL","CGFA","APMC., Khultabad, Taluka 
Aurangabad, 
             
Distt. Aurangabad."
"14.","Lad Sawangi","RSM","NIL","NIL","Aurangabad","35","- do -","NIL","CGFA","APMC., Lad  Sawangi,  
Taluka Aurangabad, 
       
Dist. Aurangabad"
"15.","Lassor Station","RPM","MCG-2, CSC-1 
SWG-2, PSG-50","NIL","Lassor 
Station","01","- do -","02433-
41355, 
41177, 
41277","CGFA","APMC.,  Lassor Station, 
Taluka  Gangapur,
          
Distt. Aurangabad"
"16.","Mahalgaon","RSM","NIL","NIL","Rottegaon","30","- do -","NIL","CGFA","APMC,  Mahalgaon,  Taluka 
Waizapur,             Distt. 
Aurangabad"
"17.","Nagad","RSM","NIL","NIL","Aurangabad","70","- do -","NIL","CGFA","APMC.,  Nagad,  Taluka 
Kannad, Distt. Aurangabad"
"18.","Pachod","RSM","MCG-1","NIL","- do -","60","- do -","NIL","CGFA","APMC,  Pachod, Taluka 
Paithan, Distt. Aurangabad"
"19.","Paithan","RPM","MCG-1 
SWG-1","NIL","- do -","52","- do -","02431-
23039","CGFA","APMC.,  Paithan, Taluka  
Paithan, Distt. Aurangabad."
"20.","Phulamvari","RSM","MCG-1","NIL","- do -","30","- do -","NIL","CGFA","APMC.,  Phulamvari, 
Taluka Phulamvari, 
        
Distt. Aurangabad."
