"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"28.","SATARA 
 (37)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"25.","Pusegaon","RSM","CSC","NIL","Koregaon","18","Wheat, Rice, 
Jaggery, Beans","NO","NIL","C/o. APMC, Waduj"
"26.","Pusesawali","RSM","CSC","NIL","Koregaon","20","Wheat, Rice, 
Onion, Beans","NIL","NIL","C/o. APMC, Waduj"
"27.","Rahimatpur","RSM","CSC, 
WBG","NIL","Rahimatpur","2","Wheat, Jowar, 
Beans, Chillies","NIL","NIL","C/o. APMC, Koregaon"
"28.","Satara","RPM","CSC, 
WBG","NIL","Satara","50","Beans, Potato, 
Onion, Vegetables","02162-
34294","NIL","APMC, Satara"
"29.","Shirwat","RSM","CSC, RCG","NIL","Lonand","45","Onion, Wheat","NO","NIL","C/o. APMC, Lonand"
"30.","Surur","RSM","NIL","NIL","Wathar","35","Turmaric, Beans, 
Jaggery, Tomato","NIL","NIL","C/o. APMC, Wai"
"31.","Taradgaon","RSM","CSC","NIL","Taradgaon","1","Beans, Chillies, 
Onion, Potato","NIL","NIL","C/o. APMC., Phaltan"
"32.","Tarle","RSM","CSC","NIL","Masur","21","Rice, Wheat, 
Jaggery, Groundnut","NIL","NIL","C/o. APMC, Patan"
"33.","Umbraj","RSM","CSC, 
MCG","NIL","- do -","9","Gr.nut, Rice, Jowar, 
Wheat","64028","NIL","C/o. APMC, Karad"
"34.","Vaduj","RPM","CSC, RCG","NIL","Koregaon","37","Wheat, Rice, 
Onion, Potato","02161-
31212","NIL","APMC, Vaduj"
"35.","Vaduth","RSM","CSC","NIL","Jarandeshwar","4","Beans, Wheat, 
Groundnut, Jowar","NIL","NIL","APMC, Satara"
"36.","Wai","RPM","CSC, 
RCG, 
WBG","NIL","Wather","33","Turmeric, Beans, 
Tomato Jaggery","02167-
20235, 
20004","NIL","APMC, Wai"
"37.","Wathar","RSM","CSC","NIL","Wathar","1","Baeans, Wheat, 
Jowar, Jaggery","NIL","NIL","APMC, Koregaon."
