"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"22.","PARBHANI  
(24)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"13.","Parbhani","RPM","MCG-3, 
CSC-5, 
SWG-13, 
PSG-11","N.A.","Parbhani","02","Cotton, Redgram, 
Greengram, G. Nut","02452-
22706","CGFA","APMC,  Parbhani (Nawa 
Mondha), T. Parbhani."
"14.","Pathri","RPM","MCG-3","N.A.","Manwat Rd.","16","Cotton, Wheat, 
Jowar, G. Nut","02451-
55338","CGFA","APMC., Pathri, 
             
T. Pathri. - 431506."
"15.","Purnna","RPM","MCG-3","N.A.","Purnna","02","Cotton, G. Nut, 
Jowar, Redgram","N.A.","CGFA","APMC,  Purnna, T.Purnna."
"16.","Rampuri","RSM","MCG-1","N.A.","Manwat","30","Cotton, Redgram, 
Wheat, G. Nut","N.A.","CGFA","APMC,  Rampuri, T. Manwat."
"17.","Rametakardi","RSM","MCG-1","N.A.","- do -","30","- do -","N.A.","CGFA","APMC,  Rametakardi, 
       
T. Manwat."
"18.","Ranni-Sawargaon","RSM","N.A.","N.A.","Gangakhed","25","Cotton, Jowar,      
G. Nut. Redgram","N.A.","CGFA","APMC,  Ranni-Sawargaon, 
   
T. Gangakhed."
"19.","Sawangi Malsa","RSM","N.A.","N.A.","Parbhani","40","Cotton,  Redgram, 
Wheat, Greengram","N.A.","CGFA","APMC,  Sawangi Malsa, 
     
T. Jintoor."
"20.","Seloo","RPM","MCG-1, 
CSC-1, 
SFG-1, 
SWG-4, 
PSG-10","N.A.","Seloo","02","Cotton, Greengram, 
Jowar, Redgram","02451-
22176","CGFA","APMC,  Seloo, T.  Seloo."
"21.","Sonpaith","RSM","MCG-1","N.A.","Gangakhed","25","Cotton, Jowar,      
G. Nut, Redgram","N.A.","CGFA","APMC,  Sonpaith, 
          
T. Gangakhed."
"22.","Tallkalash","RPM","MCG-1","N.A.","Purnna","25","Cotton,  G. Nut, 
Wheat, Jowar","02452-
56429","CGFA","APMC,  Tallkalash, T. Purnna."
"23.","Wagi Dhanora","RSM","N.A.","N.A.","Parbhani","35","Cotton, Redgram, 
Wheat, Greengram","N.A.","CGFA","APMC,  Wagi  Dhanora, 
     
T. Jintoor."
"24.","Waloor","RSM","MCG-1, 
CSC-1, 
SFG-1","N.A.","Seloo","30","Cotton, Greengram, 
Redgram, Jowar","N.A.","CGFA","APMC.,  Waloor, T. Seloo."
