"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"4.","AURANGABAD 
(30)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"21.","Pimpri Raja","RSM","MCG-1","NIL","Aurangabad","30","Cotton, Wheat, 
Jowar, Maize","NIL","CGFA","APMC., Pimpri Raja, 
Taluka Aurangabad, 
        
Distt. Aurangabad"
"22.","Pishore","RSM","MCG-1","NIL","- do -","70","- do -","NIL","CGFA","APMC.,  Pishore, Taluka  
Kannad, Distt. Aurangabad"
"23.","Shivoor","RSM","N.A.","NIL","Rottegaon","25","- do -","NIL","CGFA","APMC.,  Shivoor, Taluka  
Naizapur,  
               
Distt. Aurangabad"
"24.","Sillod","RPM","MCG-3","NIL","Aurangabad","62","- do -","02430-
22052","CGFA","APMC.,  Sillod, Taluka 
Sillod, Distt. Aurangabad."
"25.","Soygaon","RPM","N.A.","NIL","- do -","120","- do -","02430-
34706, 
34687  
(PP)","CGFA","APMC., Soygaon, Taluka 
Soygaon, Distt. Aurangabad"
"26.","Turkibad 
(Kharadi)","RSM","MCG-1","NIL","- do -","45","- do -","NIL","CGFA","APMC.,  Turkibad, Taluka  
Gangapur, 
                
Distt. Aurangabad."
"27.","Vihamandwa","RSM","MCG-1 
SWG-2","NIL","Aurangabad","70","- do -","NIL","CGFA","APMC., Vihamandwa, 
Taluka Paithan, 
            
Dist. Aurangabad"
"28.","Wadod","RSM","N.A.","NIL","- do -","60","- do -","NIL","CGFA","APMC.,  Wadod, Taluka  
Sillod, Distt. Aurangabad"
"29.","Waizapur","RPM","MCG-1, CSC-2 
SFG-1, SWG-1 
PSG-7","NIL","Rottegaon","06","- do -","02436-
22040","CGFA","APMC,  Waizapur,  Taluka 
Waizapur,  
               
Distt. Aurangabad"
"30.","Walunj","RSM","PSG-2","NIL","Aurangabad","15","- do -","NIL","CGFA","APMC.,  Walunj,  Taluka  
Gangapur, 
                
Distt. Aurangabad"
