"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"5.","BHANDARA 
(13)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"1.","Adyal","RSM","NIL","NIL","Warthi","50","Paddy","NIL","NIL","APMC., Adyal, Tah. Pavni"
"2.","Asgaon","RSM","NIL","NIL","- do -","60","- do -","NIL","NIL","APMC.,  Asgaon, 
          
Tah. Pavni"
"3.","Bhandara","RPM","NIL","PRC-1","- do -","3","Paddy, Soybean, 
Wheat, Beans","07184-
52537","NIL","APMC,  Jaikisan, Bhandara"
"4.","Kondha","RSM","NIL","NIL","- do -","50","Paddy","NIL","NIL","APMC.,  Kondha, 
          
Tah. Pavni."
"5.","Lakhandur","RPM","MCG-1","NIL","- do -","110","Paddy, Peas","07181-
60063","NIL","APMC,  Lakhandur, 
        
Tah. Lakhandur"
"6.","Lakhani","RPM","MCG-1","NIL","- do -","50","Paddy","07186-
35640,  
35035","NIL","APMC.,  Lakhani, 
         
Tah. Lakhani"
"7.","Masal","RSM","NIL","NIL","- do -","80","- do -","NIL","NIL","APMC.,  Masal, 
           
Tah. Lakhandur"
"8.","Mohadi","RSM","NIL","NIL","Tumsar 
Road","20","- do -","NIL","NIL","APMC., Mohadi, 
          
Tah. Tumsar"
"9.","Palandur","RSM","NIL","NIL","Warthi","90","- do -","NIL","NIL","APMC.,  Palandur, 
         
Tah. Lakhandur"
"10.","Pavani","RPM","MCG-1","NIL","Nagpur","110","- do -","55227","NIL","APMC.,   Pavni, Tah. Pavni"
"11.","Sakoli","RSM","NIL","NIL","Gondia","80","- do -","NIL","NIL","APMC.,  Sakoli, 
           
Tah. Lakhni"
"12.","Sangadi","RSM","NIL","NIL","Arjuni 
Morgaon","20","- do -","NIL","NIL","APMC., Sangadi, 
          
Tah. Lakhani"
"13.","Tumsar","RPM","SWG-2","PRC-1","Tumsar 
Road","10","Paddy, Jeggery","07183-
32263, 
32863, 
32537","NIL","APMC.,  Tumsar, 
          
Tah. Tumsar."
