"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"23.","PUNE 
 (42)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"12.","Indapur","RPM","CSC, 
RCG, 
WBG","NIL","Bhigwan","40","Jowar, Wheat, Maize, 
Jaggery","02111-
23139/2
3799","NIL","APMC,  Indapur, Pune-413106"
"13.","Induri","RSM","NIL","NIL","Talegaon","5","Jowar, Rice, Wheat, 
Fodder","NIL","NIL","APMC, Telegaon, Dabhade."
"14.","Jambul","RSM","NIL","NIL","Pune","60","Jowar, Cattle, 
Groundnut, Bajra","NIL","NIL","APMC,  Shirur."
"15.","Junnar","RPM","CSC, 
WBG","NIL","Talegaon","85","Onion, Potato, Rice,  
Wheat","02132-
22025, 
22236","NIL","APMC, Junnar, Pune-410502."
"16.","Kedgaon","RSM","CSC, 
RCG, 
WBG","NIL","Kadgaon","2","Wheat, Jowar, 
Jaggery, Gram","NIL","NIL","AMPC, Daund"
"17.","Khadkali 
(Talegaon 
Dhabade)","RSM","CSC, 
SWG,","NIL","Khadkala","1","Rice, Jowar, Wheat, 
Fodder","NIL","NIL","APMC, Talegaon, Dabhade"
"18.","Khadki","RSM","NIL","NIL","Khadki","1","Fruits, Veg.,","5813824","NIL","RSM Khadki, Sagar Plaza 
Bldg. Khedki, Cantonment 
Board Veg. Market, Pune-3."
"19.","Khed (Rajguru 
Nagar)","RPM","CSC, 
RCG, 
WBG","NIL","Talegaon","42","Onion, Potato, Fruit, 
Veg.","02135-
22031","NIL","APMC, Khed, Rajguru Nagar."
"20.","Kikavi","RSM","CSC","NIL","Pune","36","Sheep, Goats","NIL","NIL","APMC, Bhor"
"21.","Lonavala","RSM","CSC","NIL","Lonavala","20","Rice, Jowar, Wheat, 
Jaggery","NIL","NIL","APMC, Talegaon, Dabhade"
"22.","Loni","RSM","CSC","NIL","Talegaon","67","Onion, Potato, Gr. 
Nut, Green Chillies","02133-
62136","NIL","APMC, Manchar, A/o. Loni, 
Tal-Ambegaon."
