"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"23.","PUNE 
 (42)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"23.","Mahatma Phule 
Market (Mandai) 
Pune City.","RSM","CSC, 
SWG","PRC","Pune","5","Onion, Potato, Fruits, 
Vegetables","NIL","NIL","APMC, Pune."
"24.","Manchar","RPM","CSC","-","Talegaon","64","Potato, Bajara,     Gr. 
Nut,  Myrabolan","02133-
23425, 
23173, 
23401","NO","APMC,  Manchar, Tal-
Ambegaon."
"25.","Narayangaon 
(Junnar)","RSM","CSC, RCG","NIL","Talegaon","71","Gr.nut, Bajara, 
Banana, Potato","NIL","NIL","APMC, Junnar"
"26.","Nasrapur","RSM","CSC","NIL","Pune","32","Sheep, Goats","NIL","NIL","APMC, Bhore"
"27.","Nimlagaon Ketki 
(Indapur Tal)","RPM","RCG, CSC","NIL","Bhigwan","50","Jowar, Wheat, Maize, 
Bajara","NIL","NIL","C/o, APMC Indapur"
"28.","Nira","RPM","CSC, 
RCG, 
SWG","NIL","Nira","1","Jaggery, Bajara, 
Wheat, Jowar","02115-
42345","NIL","APMC, Nira."
"29.","Otur (C) (Junner)","RSM","CSC, RCG","NIL","Talegaon","99","Onion, Potato, 
Chillies, Tomato","NIL","NIL","C/o. APMC, Junnar."
"30.","Pabal (C) 
(Shirur)","RSM","CSC, RCG","NIL","Pune","45","Jowar, Safflower, 
Groundnut, 
Greengram","NIL","NIL","C/o. APMC, Shirur"
"31.","Pimpalgaon 
Daund","RSM","CSC","NIL","Ahmed 
Nagar","55","Jaggery, Jowar, 
Groundnut, wheat","NIL","NIL","C/o. APMC, Khed"
"32.","Pimpri","RSM","CSC, 
SWG","NIL","Pimpri","2","Vegetable","020-
7452546","NIL","C/o. APMC, Pimpari Veg. 
Market Under Over Bridge, 
Pimpri,     Pune-17."
"33.","Saswad 
(NIRA) (C)","RSM","CSC,  
WBG","NIL","Jejuri","16","Bajra, Jowar, Rice, 
Wheat","NIL","NIL","C/o,. APMC, Nira"
