"Name of district and 
wholesale market","","State 
of 
regu-
lation","Godown 
facilities","Cold 
storage 
facility","Nearest 
Railway 
Station","Dis-
tance   
(km)","Commodities 
arriving in the 
market","Tel. 
 No.","Commer-
cial 
 grading 
facility","Complete postal address"
"6.","BEED 
(25)","","","","","","","","",""
"","1.","2.","3.","4","5.","6.","7.","8.","9.","10."
"14.","Majjalgaon","RPM","NIL","NIL","Parli Vaijnath","55","Cotton, Wheat, 
Jowar, Sunflowar","02443-
34325","C.G.F.A.","APMC., Majjalgaon, Taluka 
Majjalgaon."
"15.","Mamdapur","RSM","NIL","NIL","- do -","20","Cotton, Wheat, Jowar, 
Blackgram","NIL","CGFA","APMC.,  Mamdapur, Taluka 
Ambejogai."
"16.","Neknoor","RSM","NIL","NIL","- do -","65","Wheat, Jowar, Cotton, 
Sunflowar","NIL","- do -","APMC., Neknoor, Taluka  
Beed."
"17.","Paarli Vaijnath","RPM","MCG-1","NIL","- do -","01","Cotton, Wheat, Jowar, 
Redgram","02446-
22018","- do -","APMC,  Parli Vaijnath, 
Taluka Beed."
"18.","Patoda","RPM","NIL","NIL","Ahmednagar","100","Cotton, Jowar, Wheat, 
Redgram","02444-
42684","- do -","APMC.,  Patoda, Taluka  
Patoda."
"19.","Pimpalner","RSM","NIL","NIL","Parli Vaijnath","100","Wheat, Jowar, Cotton, 
Sunflowar","NIL","- do -","APMC,  Pimpalner, Taluka 
Beed."
"20.","Shiroor","RSM","NIL","NIL","Ahmednagar","100","Cotton, Jowar, 
Redgram, Wheat","NIL","- do -","APMC.,  Shiroor, Taluka 
Shiroor."
"21.","Sirsala","RSM","MCG-1","NIL","Parli Vaijnath","35","Cotton, Wheat, Jowar, 
Redgram","NIL","- do -","APMC.,  Sirsala, Taluka 
Parlivaijnath."
"22.","Takkarvann","RSM","NIL","NIL","- do -","45","Cotton, Wheat, Jowar, 
Sunflowar","NIL","- do -","APMC., Takkarvann,  
Taluka Majjalgaon."
"23.","Talwada","RSM","NIL","NIL","Jalna","80","Cotton, Wheat, 
Redgram, Blackgram","NIL","- do -","APMC.,  Talwada, Taluka 
Gaivrai."
"24.","Umapur","RSM","MCG-2","NIL","Ahmednagar","100","- do -","NIL","- do -","APMC.,  Umapur, Taluka 
Gaivrai."
"25.","Wadwanni","RSM","NIL","NIL","Parli Vaijnath","55","Cotton, Wheat, Jowar, 
Sunflowar","NIL","- do -","APMC.,  Wadwani, Taluka 
Wadwani."
